t,x,y,z
12.05,1.7831201477104275,2.5831601384963747,0.05980618218518469
12.06,1.7565775784637185,2.6060480598000884,0.059462474167132844
12.07,1.7298106811851344,2.6287149872070645,0.0591165155105771
12.08,1.7028217010221527,2.651158243974189,0.058768445365448986
12.09,1.6756129084129676,2.673375170600126,0.058418402709008284
12.1,1.648186598915016,2.69536312511214,0.05806652621564082
12.11,1.6205450930319358,2.7171194833517665,0.05771295412819998
12.120000000000001,1.592690736038951,2.7386416392593156,0.05735782413110695
12.13,1.564625897806677,2.759927005157191,0.057001273225419466
12.14,1.5363529726233371,2.780973012032,0.05664343760607331
12.15,1.5078743790153808,2.801777109815447,0.056284452541494535
12.16,1.4791925595664897,2.822336767663978,0.05592445225577377
12.17,1.4503099807349578,2.842649474237173,0.05556356981358667
12.18,1.4212291326694317,2.862712737974853,0.055201937008037195
12.19,1.3919525290229915,2.8825240873728943,0.05483968425159214
12.200000000000001,1.3624827067655545,2.902081071257722,0.054476940470267035
12.21,1.3328222259945826,2.921381259059466,0.05411383300121462
12.22,1.302973669744071,2.940422241083766,0.05375048749385812
12.23,1.2729396437917966,2.959201628782193,0.05338702781470191
12.24,1.2427227764648008,2.977717055021279,0.05302357595594254
12.25,1.2123257184430851,2.9959661743501256,0.05266025194799313
12.26,1.181751142561492,3.0139466632665783,0.052297173776023914
12.27,1.1510017436097444,3.0316562204819375,0.05193445730061145
12.280000000000001,1.1200802381306203,3.0490925671841906,0.05157221618257844
12.290000000000001,1.0889893642162307,3.066253447299741,0.051210561812095684
12.3,1.0577318813023764,3.083136627753612,0.0508496032421068
12.31,1.026310569960954,3.0997398987281035,0.050489447126126026
12.32,0.9947282316903839,3.1160610739198793,0.05013019766044838
12.33,0.9629876887040298,3.132097990795459,0.04977195653080109
12.34,0.9310917837165836,3.1478485108450966,0.049414822863454645
12.35,0.8990433797283858,3.1633105198350164,0.049058893180801186
12.36,0.8668453598076538,3.1784819280579852,0.04870426136139791
12.370000000000001,0.8345006268705903,3.1933606705821953,0.04835101860446284
12.38,0.8020121034593444,3.2079447074984353,0.04799925339880055
12.39,0.7693827315177975,3.22223202416552,0.047649051496125555
12.4,0.7366154721651501,3.2362206314539574,0.04730049588874198
12.41,0.7037133054672814,3.2499085659878286,0.04695366679152851
12.42,0.6706792302058582,3.2632938903848467,0.04660864162816925
12.43,0.6375162636451697,3.2763746934945774,0.046265495021562464
12.44,0.6042274412966637,3.2891490906347904,0.04592429878833082
12.450000000000001,0.570815816681165,3.3016152238259155,0.04558512193734951
12.46,0.537284461088752,3.3137712620235757,0.045248030672200706
12.47,0.5036364633362757,3.32561540134917,0.04491308839745632
12.48,0.4698749295224996,3.3371458653184796,0.044580355728684226
12.49,0.4360029827808469,3.3483609050682692,0.04424989050606722
12.5,0.40202376302973686,3.3592587995808536,0.04392174781151828
12.51,0.36794042672049776,3.3698378559066025,0.04359597998917049
12.52,0.3337561465828449,3.380096409384357,0.04327263666911545
12.530000000000001,0.29947411136791086,3.3900328238597264,0.04295176479425955
12.540000000000001,0.2650975255888205,3.3996454919012358,0.04263340865016399
12.55,0.23062960925880244,3.4089328350143004,0.04231760989773084
12.56,0.1960735976268313,3.4178933038529924,0.042004407608595
12.57,0.16143274091079657,3.4265253784295724,0.04169383830307922
12.58,0.1267103040281957,3.4348275683217597,0.041385935990567724
12.59,0.0919095663243506,3.442798412877707,0.041080732212152506
12.6,0.057033821298149066,3.4504364814186532,0.040778256085405314
12.61,0.02208637632531328,3.4577403734392247,0.04047853435112799
12.620000000000001,-0.01292944762079927,3.4647087188053547,0.04018159142193364
12.63,-0.04801031625085659,3.4713401779497923,0.03988744943251142
12.64,-0.08315288224366624,3.47763344206517,0.03959612829142858
12.65,-0.11835378553273289,3.483587233294603,0.03930764573432445
12.66,-0.1536096535952477,3.489200304919788,0.039022017378352626
12.67,-0.18891710174349613,3.494471441546575,0.03873925677772934
12.68,-0.2242727334186691,3.4993994592879827,0.03845937548024842
12.69,-0.2596731404870609,3.503983205944621,0.03818238308462563
12.700000000000001,-0.29511490353863523,3.5082215611825087,0.03790828729853797
12.71,-0.33059459218793946,3.5121134367082347,0.0376370939972268
12.72,-0.3661087653773457,3.5156577764414565,0.037368807282536894
12.73,-0.40165397168259526,3.5188535566846895,0.037103429542267176
12.74,-0.4372267496206219,3.5216997862903714,0.036840961509712736
12.75,-0.472823627959628,3.524195506825165,0.03658140232328181
12.76,-0.5084411260313857,3.5263397927314775,0.036324749586075594
12.77,-0.5440757540457347,3.5281317514861628,0.03607099942532308
12.780000000000001,-0.5797240134072458,3.529570523756387,0.03582014655156776
12.790000000000001,-0.6153823970340189,3.530655283552621,0.03557218431750756
12.8,-0.651047389678583,3.5313852383787405,0.03532710477639418
12.81,-0.6867154682508643,3.531759629379204,0.03508489873990276
12.82,-0.722383102143186,3.531777731483279,0.0348455558353877
12.83,-0.7580467535572661,3.5314388535462973,0.034609064562445405
12.84,-0.7937028778331734,3.5307423384879106,0.0343754123487096
12.85,-0.8293479237802053,3.529687563427315,0.03414458560480976
12.86,-0.864978334009648,3.5282739398154312,0.033916569778428336
12.870000000000001,-0.9005905452693782,3.526500913564005,0.03369134940739695
12.88,-0.9361809887802673,3.524367965171608,0.03346890817177709
12.89,-0.9717460905743446,3.521874609846518,0.033249228944875156
12.9,-1.0072822718346783,3.5190203976264467,0.033032293843146744
12.91,-1.042785949236932,3.5158049134950997,0.032818084274949526
12.92,-1.0782535352925517,3.5122277774955424,0.03260658098810868
12.93,-1.1136814386935407,3.5082886448403476,0.03239776411626324
12.94,-1.1490660646587758,3.5039872060185075,0.03219161322396602
12.950000000000001,-1.1844038152818224,3.4993231868990837,0.031988107350514064
12.96,-1.2196910898802011,3.494296348831576,0.03178722505249038
12.97,-1.2549242853460603,3.488906488742989,0.03158894444500196
12.98,-1.290099796498208,3.483153439231576,0.03139324324160249
12.99,-1.3252140164354587,3.4770370686572423,0.031200098792892088
13.0,-1.3602633368912451,3.47055728122858,0.031009488123789584
13.01,-1.3952441485894505,3.4637140170865286,0.03082138796947633
13.02,-1.4301528416014129,3.456507252384631,0.030635774810013554
13.030000000000001,-1.4649858057040546,3.4489369993658716,0.030452624903638245
13.040000000000001,-1.4997394307390894,3.441003306436078,0.03027191431874538
13.05,-1.5344101069732596,3.4327062582338694,0.030093618964566853
13.06,-1.5689942254595555,3.4240459756971333,0.029917714620559973
13.07,-1.6034881783993697,3.415022616126015,0.02974417696452068
13.08,-1.6378883595055393,3.4056363732424053,0.029572981599438698
13.09,-1.6721911643662266,3.3958874772459042,0.02940410407911385
13.1,-1.7063929908095927,3.3857761948662564,0.0292375199325545
13.11,-1.7404902392692152,3.375302829412233,0.02907320468718077
13.120000000000001,-1.7744793131502035,3.3644677208169522,0.028911133890856644
13.13,-1.8083566191959635,3.35327124567962,0.028751283132776338
13.14,-1.8421185678555656,3.341713817303684,0.028593628063231586
13.15,-1.875761573651668,3.32979588573138,0.028438144412287484
13.16,-1.909282055548949,3.3175179377746633,0.028284808007395388
13.17,-1.942676437323001,3.3048804970425123,0.02813359478997225
13.18,-1.9759411479296412,3.2918841239645915,0.027984480830976245
13.19,-2.00907262187459,3.2785294158112626,0.02783744234550926
13.200000000000001,-2.042067299583473,3.2648170067099347,0.027692455706477014
13.21,-2.0749216277721025,3.250747567657741,0.027549497457338024
13.22,-2.1076320598169858,3.2363218065305337,0.02740854432397277
13.23,-2.140195056126023,3.221540468088187,0.027269573225704422
13.24,-2.172607084509345,3.2064043339761996,0.027132561285502663
13.25,-2.2048646205502465,3.190914222723587,0.02699748583940186
13.26,-2.236964147976168,3.175070989737058,0.026864324445164775
13.27,-2.2689021590296887,3.1588755272914626,0.026733054890222773
13.280000000000001,-2.300675154839475,3.1423287645165123,0.02660365519892307
13.290000000000001,-2.3322796457911514,3.1254316673797553,0.02647610363911328
13.3,-2.363712151898043,3.108185238665811,0.02635037872809306
13.31,-2.3949692031717493,3.090590517951848,0.026226459237962067
13.32,-2.426047339992502,3.072648581579308,0.026104324200393107
13.33,-2.4569431134792707,3.0543605426218665,0.025983952910858497
13.34,-2.487653085859563,3.0357275508496246,0.025865324932337317
13.35,-2.518173830838888,3.0167507926895296,0.02574842009853035
13.36,-2.5485019339698316,2.997431491182021,0.025633218516608988
13.370000000000001,-2.5786339930207056,2.9777709059338955,0.025519700569523532
13.38,-2.6085666183437275,2.9577703330673923,0.025407846917895757
13.39,-2.638296433242689,2.9374311051654916,0.02529763850151966
13.4,-2.6678200743400713,2.9167545912134254,0.025189056540493727
13.41,-2.6971341919435683,2.8957421965364016,0.025082082536007206
13.42,-2.7262354504119704,2.874395362733536,0.024976698270802088
13.43,-2.755120528520376,2.8527155676079925,0.024872885809331752
13.44,-2.7837861198246827,2.830704325093334,0.02477062749763645
13.450000000000001,-2.8122289330253207,2.808363185176077,0.02466990596295498
13.46,-2.8404456923301895,2.7856937338144574,0.024570704113091205
13.47,-2.8684331378167545,2.762697592853403,0.02447300513555324
13.48,-2.8961880257932644,2.739376419935717,0.02437679249648237
13.49,-2.9237071291590504,2.7157319084094707,0.024282049939388078
13.5,-2.9509872377638664,2.6917657872316108,0.024188761483704756
13.51,-2.9780251587662323,2.66747982086778,0.02409691142318499
13.52,-3.0048177169907375,2.642875809188357,0.024006484324143564
13.530000000000001,-3.0313617552842698,2.6179555873607145,0.023917465023565697
13.540000000000001,-3.0576541348711275,2.592721025737705,0.023829838627092256
13.55,-3.083691735706977,2.5671740297423704,0.023743590506894154
13.56,-3.109471456831617,2.541316539748886,0.02365870629944737
13.57,-3.1349902167205093,2.5151505309597417,0.023575171903219522
13.58,-3.1602449536350417,2.4886780132791615,0.023492973476278232
13.59,-3.1852326259714796,2.4619010311827734,0.023412097433831013
13.6,-3.209950212608572,2.434821663583531,0.02333253044570579
13.61,-3.2343947132537725,2.407442023693894,0.023254259433780674
13.620000000000001,-3.2585631487880358,2.3797642588842725,0.023177271569371046
13.63,-3.282452561609156,2.3517905505377468,0.023101554270581522
13.64,-3.3060600159736073,2.323523113901065,0.023027095199629935
13.65,-3.329382598336845,2.2949641979319284,0.02295388226014991
13.66,-3.3524174176920383,2.266116085142574,0.022881903594478285
13.67,-3.375161605907192,2.236981091439659,0.022811147580933118
13.68,-3.3976123180606197,2.207561565960458,0.022741602831087674
13.69,-3.419766732774736,2.177859890905387,0.02267325818704539
13.700000000000001,-3.4416220525481256,2.147878481366854,0.02260610271872044
13.71,-3.4631755040858567,2.117619785154454,0.022540125721128183
13.72,-3.484424338628003,2.087086282616518,0.022475316711689494
13.73,-3.5053658322763326,2.0562804864580233,0.022411665427552584
13.74,-3.5259972863191327,2.025204941554879,0.022349161822935684
13.75,-3.546316027554134,1.993862224764597,0.022287796066493695
13.76,-3.566319408609496,1.962254944733363,0.0222275585387116
13.77,-3.586004808262819,1.930385741699517,0.022168439829327244
13.780000000000001,-3.605369631758148,1.8982572872934556,0.022110430734785785
13.790000000000001,-3.6244113111209333,1.8658722843339735,0.02205352225572799
13.8,-3.6431273054709097,1.8332334666210526,0.021997705594514277
13.81,-3.6615151013328635,1.8003435987251164,0.021942972152786237
13.82,-3.6795722129452493,1.7672054757727613,0.021889313529067197
13.83,-3.697296182566621,1.7338219232289815,0.021836721516403233
13.84,-3.714684580779849,1.7001957966759007,0.02178518810004583
13.85,-3.7317350067940787,1.6663299815880275,0.021734705455177302
13.86,-3.7484450887444054,1.6322273931040499,0.021685265944679944
13.870000000000001,-3.7648124839892265,1.5978909757951838,0.021636862116949703
13.88,-3.780834879405239,1.563323703430094,0.02158948670375515
13.89,-3.796509991680047,1.528528578736403,0.021543132618142287
13.9,-3.811835567602347,1.493508633158805,0.02149779295238579
13.91,-3.8268093843496596,1.4582669266138049,0.02145346097598702
13.92,-3.841429249773566,1.422806547241096,0.021410130133719226
13.93,-3.8556930026824285,1.3871306111515997,0.02136779404372013
13.94,-3.8695985131215536,1.3512422621721822,0.021326446495632173
13.950000000000001,-3.8831436826507657,1.3151446715870685,0.021286081448790465
13.96,-3.8963264446193633,1.2788410378759736,0.021246693030458588
13.97,-3.909144764438421,1.2423345864489712,0.021208275534112246
13.98,-3.921596639850408,1.2056285693781177,0.021170823417770736
13.99,-3.9336801011960896,1.1687262651258545,0.02113433130237619
14.0,-3.945393211678682,1.1316309782702092,0.021098793970220485
14.01,-3.9567340676252245,1.0943460392268143,0.021064206363419696
14.02,-3.9677007987451463,1.0568748039677693,0.0210305635824359
14.030000000000001,-3.9782915683859863,1.019220653737365,0.020997860884646197
14.040000000000001,-3.988504573786244,0.9813869947646928,0.020966093682958684
14.05,-3.9983380463253257,0.9433772579731631,0.0209352575444752
14.06,-4.007790251770558,0.9051948986869538,0.020905348189200573
14.07,-4.016859490521238,0.866843396334414,0.02087636148879812
14.08,-4.02554409784969,0.8283262541484459,0.020848293465391153
14.09,-4.0338424441392995,0.7896469988638886,0.020821140290410187
14.1,-4.041752935119494,0.7508091804119288,0.02079489828348559
14.11,-4.049274012097642,0.7118163716115632,0.02076956391138538
14.120000000000001,-4.056404152187844,0.6726721678581369,0.020745133786997938
14.13,-4.063141868536585,0.633380186808984,0.020721604668359223
14.14,-4.069485710545211,0.5939440680661963,0.02069897345772438
14.15,-4.075434264089224,0.5543674728565449,0.020677237200683315
14.16,-4.080986151734338,0.5146540837085831,0.02065639308532001
14.17,-4.086140032949299,0.47480760412695566,0.020636438441415366
14.18,-4.090894604315412,0.434831758263942,0.0206173707396932
14.19,-4.095248599732778,0.3947302905882615,0.020599187591109215
14.200000000000001,-4.09920079062318,0.3545069655511677,0.02058188674618269
14.21,-4.102749986129629,0.3141655672498598,0.0205654660943706
14.22,-4.10589503331251,0.27370989908823984,0.020549923663484
14.23,-4.108634817342327,0.23314378343504452,0.020535257619146426
14.24,-4.110968261689,0.19247106127938016,0.020521466264294068
14.25,-4.112894328307717,0.15169559188369056,0.020508548038717607
14.26,-4.1144120178212775,0.11082125243418724,0.020496501518645453
14.27,-4.115520369698941,0.06985193768877193,0.020485325416368244
14.280000000000001,-4.116218462431728,0.028791559622481866,0.02047501857990447
14.290000000000001,-4.11650541370417,-0.012355952929511978,0.020465579992707036
14.3,-4.116380380562461,-0.05358665463132244,0.02045700877341068
14.31,-4.115842559579014,-0.09489658400814863,0.020449304175620114
14.32,-4.114891187013378,-0.1362817638104316,0.020442465587738747
14.33,-4.113525538969504,-0.17773820138033178,0.020436492532838014
14.34,-4.111744931549329,-0.21926188902049565,0.020431384668567115
14.35,-4.109548721002667,-0.26084880436507996,0.020427141787103212
14.36,-4.10693630387337,-0.30249491075300017,0.02042376381514198
14.370000000000001,-4.103907117141758,-0.34419615760337074,0.020421250813928538
14.38,-4.100460638363268,-0.3859484807931039,0.02041960297932872
14.39,-4.096596385803331,-0.4277478030366333,0.020418820641940727
14.4,-4.092313918568437,-0.46959003426772894,0.020418904267247157
14.41,-4.0876128367333715,-0.5114710720233694,0.020419854455807487
14.42,-4.082492781464611,-0.5533868018296368,0.020421671943491048
14.43,-4.076953435139844,-0.5953330975896007,0.020424357601750587
14.44,-4.070994521463616,-0.6373058219731548,0.02042791243793648
14.450000000000001,-4.064615805579062,-0.6793008268087724,0.02043233759565176
14.46,-4.057817094175718,-0.7213139534771457,0.02043763435514802
14.47,-4.050598235593393,-0.7633410333066715,0.020443804133762424
14.48,-4.042959119922078,-0.8053778879707496,0.020450848486395903
14.49,-4.034899679097886,-0.8474203298868562,0.02045876910603276
14.5,-4.026419886994983,-0.8894641626173568,0.020467567824301907
14.51,-4.017519759513527,-0.931505181272022,0.02047724661207988
14.52,-4.008199354663562,-0.9735391729122085,0.020487807580135943
14.530000000000001,-3.9984587726448826,-1.0155619169566699,0.02049925297981948
14.540000000000001,-3.9882981559228305,-1.0575691855889582,0.02051158520378997
14.55,-3.977717689300021,-1.0995567441663798,0.020524806786789813
14.56,-3.9667175999839785,-1.1415203516304673,0.020538920406460354
14.57,-3.9552981576506707,-1.18345576091893,0.020553928884201367
14.58,-3.9434596745039214,-1.2253587193790445,0.02056983518607441
14.59,-3.931202505330694,-1.2672249691824464,0.02058664242375036
14.6,-3.918527047552229,-1.3090502477412862,0.020604353855501526
14.61,-3.9054337412710236,-1.3508302881257077,0.020622972887238765
14.620000000000001,-3.891923069313642,-1.3925608194826138,0.020642503073593967
14.63,-3.8779955572693403,-1.434237567455676,0.020662948119048404
14.64,-3.863651773524498,-1.4758562546065523,0.020684311879107343
14.65,-3.8488923292928443,-1.5174126008372713,0.02070659836152145
14.66,-3.8337178786414654,-1.5589023238137425,0.020729811727555454
14.67,-3.818129118512587,-1.6003211393903554,0.02075395629330458
14.68,-3.8021267887411154,-1.641664762035624,0.02077903653105931
14.69,-3.785711672067934,-1.6829289052588385,0.02080505707071901
14.700000000000001,-3.7688845941489406,-1.724109282037683,0.02083202270125501
14.71,-3.751646423559821,-1.7652016052467785,0.020859938372223722
14.72,-3.7339980717965457,-1.8062015880871087,0.02088880919533041
14.73,-3.715940493271586,-1.8471049445162921,0.020918640446044287
14.74,-3.6974746853058384,-1.8879073896796532,0.02094943756526554
14.75,-3.6786016881162515,-1.9286046403420563,0.020981206161045016
14.76,-3.6593225847991495,-1.9691924153204567,0.021013952010357235
14.77,-3.6396385013092436,-2.0096664359171323,0.021047681060927467
14.780000000000001,-3.619550606434327,-2.0500224263535465,0.021082399433113633
14.790000000000001,-3.599060111765647,-2.0902561142048097,0.02111811342184377
14.8,-3.57816827166395,-2.130363230834688,0.02115482949860986
14.81,-3.556876383221192,-2.1703395118311235,0.021192554313518866
14.82,-3.5351857862179172,-2.2101806974422225,0.02123129469740174
14.83,-3.5130978630762892,-2.249882533012665,0.021271057663981338
14.84,-3.490614038808783,-2.2894407694204992,0.0213118504121001
14.85,-3.46773578096253,-2.3288511635142726,0.021353680328008346
14.86,-3.4444645995593084,-2.3681094785504615,0.0213965549877142
14.870000000000001,-3.420802047031189,-2.4072114846311528,0.02144048215939606
14.88,-3.396749718151821,-2.4461529591419353,0.021485469805878555
14.89,-3.372309249963368,-2.4849296871899593,0.021531526087173066
14.9,-3.347482321699084,-2.52353746204212,0.02157865936308376
14.91,-3.3222706547015393,-2.5619720855633195,0.02162687819588026
14.92,-3.2966760123364836,-2.6002293686547695,0.021676191353037954
14.93,-3.27070019990236,-2.6383051316922828,0.021726607810047125
14.94,-3.244345064535462,-2.676195204964518,0.021778136753291953
14.950000000000001,-3.217612495110735,-2.713895429111131,0.0218307875830006
14.96,-3.1905044221382344,-2.7514016555607848,0.021884569916267537
14.97,-3.163022817655226,-2.7887097469689826,0.0219394935901493
14.98,-3.1351696951139467,-2.825815577655673,0.021995568664834944
14.99,-3.106947109265021,-2.862715034042586,0.02205280542689244
15.0,-3.0783571560365366,-2.8994040150902585,0.02211121439259228
15.01,-3.0494019724087886,-2.935878432734698,0.022170806311309632
15.02,-3.0200837362846897,-2.9721342123236494,0.022231592169006383
15.030000000000001,-2.990404666355858,-3.008167293052414,0.022293583191794412
15.040000000000001,-2.9603670219643834,-3.0439736283991805,0.02235679084958153
15.05,-2.929973102960282,-3.079549186559819,0.022421226859801472
15.06,-2.8992252495546404,-3.114889950882101,0.022486903191229406
15.07,-2.8681258421684617,-3.1499919202992954,0.022553832067884468
15.08,-2.836677301277218,-3.184851109763098,0.02262202597302077
15.09,-2.8048820872511167,-3.2194635506758487,0.022691497653208464
15.1,-2.77274270019109,-3.2538252913219976,0.02276226012250642
15.11,-2.740261679760516,-3.287932397298768,0.02283432666672809
15.120000000000001,-2.7074416050126806,-3.321780951945978,0.022907710847802194
15.13,-2.6742850942139893,-3.3553670567749716,0.02298242650822986
15.14,-2.6407948046629395,-3.3886868318966226,0.023058487775639944
15.15,-2.606973432504864,-3.421736416448356,0.02313590906744414
15.16,-2.572823712542456,-3.4545119690201536,0.023214705095593712
15.17,-2.5383484180420863,-3.4870096680794926,0.023294890871439548
15.18,-2.5035503605359306,-3.5192257123951753,0.02337648171069733
15.19,-2.468432389619906,-3.5511563214600055,0.023459493238519653
15.200000000000001,-2.432997392747447,-3.5827977359122682,0.023543941394676936
15.21,-2.397248295019117,-3.6141462179559687,0.023629842438848945
15.22,-2.3611880589680854,-3.6451980517797833,0.02371721295602889
15.23,-2.3248196843414695,-3.675949543974684,0.02380606986204197
15.24,-2.2881462078775656,-3.7063970239501893,0.023896430409180325
15.25,-2.251170703078983,-3.7365368443491955,0.023988312191956348
15.26,-2.2138962799816935,-3.76636538146135,0.024081733152976396
15.27,-2.1763260849200114,-3.795879035634919,0.024176711588936854
15.280000000000001,-2.1384633002875293,-3.8250742316871054,0.024273266156744633
15.290000000000001,-2.100311144294015,-3.853947419312778,0.02437141587976416
15.3,-2.061872870718295,-3.882495073491563,0.024471180154192924
15.31,-2.0231517686571383,-3.9107136948932575,0.024572578755567676
15.32,-1.9841511622701633,-3.9385998102815205,0.02467563184540343
15.33,-1.9448744105207791,-3.9661499729158005,0.024780359977967393
15.34,-1.9053249069131892,-3.9933607629514527,0.024886784107189922
15.35,-1.8655060792254705,-4.020228787838007,0.024994925593714787
15.36,-1.8254213892387512,-4.0467506827155395,0.025104806212090786
15.370000000000001,-1.7850743324625076,-4.07292311080911,0.02521644815810702
15.38,-1.7444684378559991,-4.0987427638212175,0.02532987405627395
15.39,-1.703607267545866,-4.124206362322237,0.025445106967452478
15.4,-1.6624944165399091,-4.149310656138787,0.02556217039663326
15.41,-1.6211335124370752,-4.174052424739993,0.02568108830086846
15.42,-1.5795282151336698,-4.198428477621608,0.025801885097358156
15.43,-1.537682216525823,-4.22243565468793,0.02592458567169364
15.44,-1.4955992402082288,-4.246070826631497,0.02604921538625978
15.450000000000001,-1.4532830411691844,-4.269330895310509,0.02617580008879868
15.46,-1.4107374054819537,-4.292212794123926,0.026304366121136798
15.47,-1.3679661499924785,-4.314713488384213,0.026434940328077732
15.48,-1.3249731220034646,-4.336829975687694,0.026567550066462792
15.49,-1.281762198954869,-4.358559286282454,0.026702223214401532
15.5,-1.2383372881008115,-4.379898483433775,0.02683898818067431
15.51,-1.1947023261829406,-4.400844663787038,0.02697787391430899
15.52,-1.1508612791002804,-4.4213949577280784,0.027118909914333807
15.530000000000001,-1.1068181415755842,-4.44154652974093,0.027262126239708414
15.540000000000001,-1.062576936818225,-4.461296578762931,0.02740755351943505
15.55,-1.0181417161836483,-4.480642338537151,0.02755522296285176
15.56,-0.9735165588294218,-4.499581077962096,0.02770516637010948
15.57,-0.9287055713679033,-4.518110101438657,0.02785741614283482
15.58,-0.8837128875155639,-4.536226749214249,0.028012005294980224
15.59,-0.8385426677389913,-4.553928397724129,0.02816896746386317
15.6,-0.7931990988976072,-4.571212459929822,0.028328336921395955
15.610000000000001,-0.7476863938831267,-4.58807638565464,0.028490148585507535
15.620000000000001,-0.702008791255794,-4.604517661916244,0.028654438031758774
15.63,-0.6561705548774229,-4.620533813256219,0.02882124150515239
15.64,-0.6101759735412776,-4.636122402066612,0.028990595932138683
15.65,-0.5640293605988225,-4.651281028913413,0.029162538932818113
15.66,-0.5177350535833772,-4.666007332856922,0.029337108833341542
15.67,-0.47129741383070783,-4.680298991768983,0.02951434467850893
15.68,-0.4247208260965889,-4.694153722647034,0.02969428624456698
15.69,-0.37800969817136987,-4.707569281924945,0.029876974052206174
15.700000000000001,-0.33116846049158033,-4.720543465780608,0.030062449379757387
15.71,-0.2842015657486089,-4.733074110440234,0.03025075427658809
15.72,-0.23711348849449032,-4.745159092479333,0.030441931576697945
15.73,-0.18990872474483694,-4.756796329120333,0.030636024912513354
15.74,-0.14259179157894936,-4.767983778526811,0.030833078728880317
15.75,-0.09516722673714323,-4.778719440094288,0.03103313829725463
15.76,-0.04763958821532803,-4.789001354737567,0.03123624973008827
15.77,-1.3453856874852399e-05,-4.7988276051745755,0.03144245999541044
15.780000000000001,0.047706579058189875,-4.808196316206674,0.03165181693160148
15.790000000000001,0.09551589422662728,-4.817105654995402,0.03186436926235753
15.8,0.1434098567380278,-4.825553831335625,0.03208016661184337
15.81,0.19138381349341388,-4.8335390979250565,0.032299259520030765
15.82,0.23943309362636517,-4.841059750630106,0.03252169945821886
15.83,0.2875530089266279,-4.848114128748042,0.03274753884473306
15.84,0.33573885426616906,-4.854700615265421,0.03297683106079829
15.85,0.383985908027637,-4.86081763711276,0.033209630466582
15.860000000000001,0.4322894325351879,-4.866463665415416,0.03344599241740193
15.870000000000001,0.48064467448763987,-4.871637215740645,0.033685973280092915
15.88,0.5290468653939132,-4.876336848340807,0.03392963044952666
15.89,0.5774912220107179,-4.880561168392689,0.03417702236527778
15.9,0.6259729467824471,-4.884308826232917,0.03442820852842868
15.91,0.6744872282832368,-4.887578517589415,0.03468324951850529
15.92,0.7230292416611498,-4.8903689838089095,0.03494220701053507
15.93,0.7715941490844436,-4.892679012080413,0.035205143792217786
15.94,0.8201771001898812,-4.894507435654694,0.035472123781198926
15.950000000000001,0.8687732325330427,-4.895853134059674,0.03574321204243485
15.96,0.9173776720405967,-4.896715033311756,0.036018474805637864
15.97,0.9659855334644895,-4.8970921061230195,0.03629797948278853
15.98,1.0145919208380099,-4.896983372104289,0.0365817946857017
15.99,1.0631919279336886,-4.89638789796403,0.036869990243631606
16.0,1.111780638722989,-4.895304797703047,0.0371626372209006
16.01,1.1603531278377475,-4.893733232804967,0.03745980793453473
16.02,1.2089044610333217,-4.891672412422475,0.037761575971888506
16.03,1.2574296956534026,-4.889121593559272,0.03806801620823994
16.04,1.3059238810964495,-4.886080081247748,0.03837920482433569
16.05,1.3543820592837061,-4.882547228722321,0.038695219323864806
16.06,1.402799265128752,-4.878522437588439,0.0390161385508385
16.07,1.4511705270085504,-4.87400515798721,0.039342042706851536
16.080000000000002,1.4994908672359484,-4.868994888755641,0.03967301336819982
16.09,1.5477553025335864,-4.863491177582455,0.04000913350282682
16.1,1.5959588445091757,-4.857493621159477,0.04035048748707025
16.11,1.644096500132101,-4.851001865328551,0.04069716112217847
16.12,1.6921632722113067,-4.8440156052239844,0.041049241650564415
16.13,1.7401541598744217,-4.836534585410476,0.041406817771763166
16.14,1.788064159048086,-4.828558600016526,0.041769979658057226
16.15,1.8358882629394317,-4.820087492863296,0.042138818969731706
16.16,1.8836214625186811,-4.811121157588902,0.042513428869919496
16.17,1.9312587470028173,-4.801659537768121,0.04289390403899446
16.18,1.9787951043402876,-4.7917026270274885,0.04328034068846837
16.19,2.0262255216966993,-4.781250469155775,0.04367283657434521
16.2,2.073544985941466,-4.770303158209807,0.04407149100988369
16.21,2.1207484841353623,-4.758860838615636,0.044476404877716834
16.22,2.1678310040189537,-4.746923705265014,0.044887680641274574
16.23,2.2147875345018524,-4.734492003607178,0.04530542235545269
16.240000000000002,2.2616130661527674,-4.721566029735909,0.04572973567646883
16.25,2.3083025916903064,-4.708146130471864,0.04616072787084325
16.26,2.3548511064744932,-4.694232703440147,0.0465985078234392
16.27,2.4012536089989602,-4.679826197143124,0.04704318604449464
16.28,2.44750510138378,-4.664927111028439,0.047494874675573825
16.29,2.4936005898689015,-4.649535995552243,0.04795368749436425
16.3,2.5395350853081493,-4.633653452237598,0.04841973991824075
16.31,2.585303603663757,-4.617280133728059,0.04889314900651533
16.32,2.6309011665013937,-4.6004167438364,0.049374033461287666
16.330000000000002,2.676322801485655,-4.583064037588489,0.049862513626807485
16.34,2.72156354287598,-4.565222821262286,0.05035871148725628
16.35,2.766618432022966,-4.546893952421952,0.05086275066285194
16.36,2.811482517865048,-4.528078339947053,0.0513747564041759
16.37,2.8561508574255083,-4.50877694405686,0.05189485558461826
16.38,2.900618516309796,-4.488990776329707,0.05242317669083214
16.39,2.9448805692031144,-4.468720899717419,0.05295984981108437
16.4,2.988932100368261,-4.4479684285547805,0.053505006621384944
16.41,3.032768204143684,-4.426734528564041,0.05405878036927355
