n_hid,inp_scaling,rho,leaky,regul,lag,bias_scaling,solver,washout,n_layers,NRMSE_mean,NRMSE_std
16,0.8,0.8,1.0,0.1,1,,,200,1,0.9669721722602844,0.0
16,1.0,0.8,1.0,0.1,1,,,200,1,0.9480376243591307,0.0
32,0.1,0.8,1.0,0.1,1,,,200,1,31.357088088989254,0.0
32,0.2,0.8,1.0,0.1,1,,,200,1,230.8392333984375,0.0
32,0.4,0.8,1.0,0.1,1,,,200,1,0.7839823961257935,0.0
32,0.6,0.8,1.0,0.1,1,,,200,1,0.6328993439674377,0.0
32,0.8,0.8,1.0,0.1,1,,,200,1,0.6287769079208374,0.0
32,1.0,0.8,1.0,0.1,1,,,200,1,0.8654342889785767,0.0
64,0.1,0.8,1.0,0.1,1,,,200,1,0.6194827556610107,0.0
64,0.2,0.8,1.0,0.1,1,,,200,1,27.726186752319336,0.0
64,0.4,0.8,1.0,0.1,1,,,200,1,74.07778930664062,0.0
64,0.6,0.8,1.0,0.1,1,,,200,1,1838.6287841796875,0.0
64,0.8,0.8,1.0,0.1,1,,,200,1,5577.271484375,0.0
64,1.0,0.8,1.0,0.1,1,,,200,1,119.0375747680664,0.0
128,0.1,0.8,1.0,0.1,1,,,200,1,0.6939519047737122,0.0
128,0.2,0.8,1.0,0.1,1,,,200,1,2.6056039333343506,0.0
128,0.4,0.8,1.0,0.1,1,,,200,1,0.6245141625404358,0.0
128,0.6,0.8,1.0,0.1,1,,,200,1,826.0732421875,0.0
128,0.8,0.8,1.0,0.1,1,,,200,1,9.929506301879885,0.0
128,1.0,0.8,1.0,0.1,1,,,200,1,0.566547691822052,0.0
256,0.1,0.8,1.0,0.1,1,,,200,1,0.7311660051345825,0.0
256,0.2,0.8,1.0,0.1,1,,,200,1,0.8201799392700195,0.0
256,0.4,0.8,1.0,0.1,1,,,200,1,7.72804069519043,0.0
256,0.6,0.8,1.0,0.1,1,,,200,1,224.50753784179688,0.0
256,0.8,0.8,1.0,0.1,1,,,200,1,685.04638671875,0.0
256,1.0,0.8,1.0,0.1,1,,,200,1,0.8422608375549316,0.0
4,0.1,0.8,1.0,0.5,1,,,200,1,6.640142917633057,0.0
4,0.2,0.8,1.0,0.5,1,,,200,1,10.006589889526367,0.0
4,0.4,0.8,1.0,0.5,1,,,200,1,54.36642837524414,0.0
4,0.6,0.8,1.0,0.5,1,,,200,1,138.1586151123047,0.0
4,0.8,0.8,1.0,0.5,1,,,200,1,1.1602407693862915,0.0
4,1.0,0.8,1.0,0.5,1,,,200,1,1.0953508615493774,0.0
8,0.1,0.8,1.0,0.5,1,,,200,1,1.0771719217300415,0.0
8,0.2,0.8,1.0,0.5,1,,,200,1,1.4378317594528198,0.0
8,0.4,0.8,1.0,0.5,1,,,200,1,0.9717312455177308,0.0
8,0.6,0.8,1.0,0.5,1,,,200,1,0.8815103769302368,0.0
8,0.8,0.8,1.0,0.5,1,,,200,1,0.8504550457000732,0.0
8,1.0,0.8,1.0,0.5,1,,,200,1,0.8372083902359009,0.0
16,0.1,0.8,1.0,0.5,1,,,200,1,6.673749923706055,0.0
16,0.2,0.8,1.0,0.5,1,,,200,1,1.051199436187744,0.0
16,0.4,0.8,1.0,0.5,1,,,200,1,1.0018436908721924,0.0
16,0.6,0.8,1.0,0.5,1,,,200,1,0.9928045868873596,0.0
16,0.8,0.8,1.0,0.5,1,,,200,1,0.9665164351463318,0.0
16,1.0,0.8,1.0,0.5,1,,,200,1,0.9476830959320068,0.0
32,0.1,0.8,1.0,0.5,1,,,200,1,21.80327606201172,0.0
32,0.2,0.8,1.0,0.5,1,,,200,1,141.19940185546875,0.0
32,0.4,0.8,1.0,0.5,1,,,200,1,0.6322687864303589,0.0
32,0.6,0.8,1.0,0.5,1,,,200,1,0.6318655610084534,0.0
32,0.8,0.8,1.0,0.5,1,,,200,1,0.6287338137626648,0.0
32,1.0,0.8,1.0,0.5,1,,,200,1,0.8702778816223145,0.0
64,0.1,0.8,1.0,0.5,1,,,200,1,0.7241185307502747,0.0
64,0.2,0.8,1.0,0.5,1,,,200,1,16.967233657836914,0.0
64,0.4,0.8,1.0,0.5,1,,,200,1,19.934898376464844,0.0
64,0.6,0.8,1.0,0.5,1,,,200,1,18.797473907470703,0.0
64,0.8,0.8,1.0,0.5,1,,,200,1,8520.447265625,0.0
64,1.0,0.8,1.0,0.5,1,,,200,1,1553.036376953125,0.0
128,0.1,0.8,1.0,0.5,1,,,200,1,1.389517903327942,0.0
128,0.2,0.8,1.0,0.5,1,,,200,1,0.6298495531082153,0.0
128,0.4,0.8,1.0,0.5,1,,,200,1,44.73974609375,0.0
128,0.6,0.8,1.0,0.5,1,,,200,1,307.3553466796875,0.0
128,0.8,0.8,1.0,0.5,1,,,200,1,311.80560302734375,0.0
128,1.0,0.8,1.0,0.5,1,,,200,1,0.5701300501823425,0.0
256,0.1,0.8,1.0,0.5,1,,,200,1,0.7259974479675293,0.0
256,0.2,0.8,1.0,0.5,1,,,200,1,0.8440646529197693,0.0
256,0.4,0.8,1.0,0.5,1,,,200,1,4.929152965545654,0.0
256,0.6,0.8,1.0,0.5,1,,,200,1,274.81719970703125,0.0
256,0.8,0.8,1.0,0.5,1,,,200,1,0.6456924080848694,0.0
256,1.0,0.8,1.0,0.5,1,,,200,1,27782.478515625,0.0
4,0.1,0.9,0.01,0.0001,1,,,200,1,17.10675811767578,0.0
4,0.2,0.9,0.01,0.0001,1,,,200,1,3.513521432876587,0.0
4,0.4,0.9,0.01,0.0001,1,,,200,1,2.9592463970184326,0.0
4,0.6,0.9,0.01,0.0001,1,,,200,1,4.472712993621826,0.0
4,0.8,0.9,0.01,0.0001,1,,,200,1,1.182676911354065,0.0
4,1.0,0.9,0.01,0.0001,1,,,200,1,0.929418683052063,0.0
8,0.1,0.9,0.01,0.0001,1,,,200,1,6.811541557312012,0.0
8,0.2,0.9,0.01,0.0001,1,,,200,1,3.238485336303711,0.0
8,0.4,0.9,0.01,0.0001,1,,,200,1,3.1238741874694824,0.0
8,0.6,0.9,0.01,0.0001,1,,,200,1,3.3481533527374268,0.0
8,0.8,0.9,0.01,0.0001,1,,,200,1,2.9835195541381836,0.0
8,1.0,0.9,0.01,0.0001,1,,,200,1,2.6958839893341064,0.0
16,0.1,0.9,0.01,0.0001,1,,,200,1,43.969539642333984,0.0
16,0.2,0.9,0.01,0.0001,1,,,200,1,20.00653839111328,0.0
16,0.4,0.9,0.01,0.0001,1,,,200,1,11.324784278869627,0.0
16,0.6,0.9,0.01,0.0001,1,,,200,1,8.253480911254883,0.0
16,0.8,0.9,0.01,0.0001,1,,,200,1,3.771284580230713,0.0
16,1.0,0.9,0.01,0.0001,1,,,200,1,2.0206844806671143,0.0
32,0.1,0.9,0.01,0.0001,1,,,200,1,27.912996292114254,0.0
32,0.2,0.9,0.01,0.0001,1,,,200,1,17.62721824645996,0.0
32,0.4,0.9,0.01,0.0001,1,,,200,1,11.199871063232422,0.0
32,0.6,0.9,0.01,0.0001,1,,,200,1,7.039806842803955,0.0
32,0.8,0.9,0.01,0.0001,1,,,200,1,3.937255859375,0.0
32,1.0,0.9,0.01,0.0001,1,,,200,1,5.693202972412109,0.0
64,0.1,0.9,0.01,0.0001,1,,,200,1,64.80784606933594,0.0
64,0.2,0.9,0.01,0.0001,1,,,200,1,19.77228546142578,0.0
64,0.4,0.9,0.01,0.0001,1,,,200,1,15.82875919342041,0.0
64,0.6,0.9,0.01,0.0001,1,,,200,1,8.893224716186523,0.0
64,0.8,0.9,0.01,0.0001,1,,,200,1,5.657296657562256,0.0
64,1.0,0.9,0.01,0.0001,1,,,200,1,3.813070297241211,0.0
128,0.1,0.9,0.01,0.0001,1,,,200,1,101.34062957763672,0.0
128,0.2,0.9,0.01,0.0001,1,,,200,1,27.58246803283691,0.0
128,0.4,0.9,0.01,0.0001,1,,,200,1,19.264169692993164,0.0
128,0.6,0.9,0.01,0.0001,1,,,200,1,17.991531372070312,0.0
128,0.8,0.9,0.01,0.0001,1,,,200,1,9.451044082641602,0.0
128,1.0,0.9,0.01,0.0001,1,,,200,1,12.403757095336914,0.0
256,0.1,0.9,0.01,0.0001,1,,,200,1,84.59771728515625,0.0
256,0.2,0.9,0.01,0.0001,1,,,200,1,17.5604248046875,0.0
256,0.4,0.9,0.01,0.0001,1,,,200,1,22.129926681518555,0.0
256,0.6,0.9,0.01,0.0001,1,,,200,1,18.78871154785156,0.0
256,0.8,0.9,0.01,0.0001,1,,,200,1,11.695265769958496,0.0
256,1.0,0.9,0.01,0.0001,1,,,200,1,16.461711883544922,0.0
4,0.1,0.9,0.01,0.001,1,,,200,1,17.106542587280273,0.0
4,0.2,0.9,0.01,0.001,1,,,200,1,3.513251781463623,0.0
4,0.4,0.9,0.01,0.001,1,,,200,1,2.9592278003692627,0.0
4,0.6,0.9,0.01,0.001,1,,,200,1,4.472692966461182,0.0
4,0.8,0.9,0.01,0.001,1,,,200,1,1.1826709508895874,0.0
4,1.0,0.9,0.01,0.001,1,,,200,1,0.9294180274009703,0.0
8,0.1,0.9,0.01,0.001,1,,,200,1,6.778549671173096,0.0
8,0.2,0.9,0.01,0.001,1,,,200,1,3.302239179611206,0.0
8,0.4,0.9,0.01,0.001,1,,,200,1,3.123469591140747,0.0
8,0.6,0.9,0.01,0.001,1,,,200,1,3.34751296043396,0.0
8,0.8,0.9,0.01,0.001,1,,,200,1,2.982577323913574,0.0
8,1.0,0.9,0.01,0.001,1,,,200,1,2.6950442790985107,0.0
16,0.1,0.9,0.01,0.001,1,,,200,1,43.046630859375,0.0
16,0.2,0.9,0.01,0.001,1,,,200,1,19.957069396972656,0.0
16,0.4,0.9,0.01,0.001,1,,,200,1,11.322815895080566,0.0
16,0.6,0.9,0.01,0.001,1,,,200,1,8.252829551696777,0.0
16,0.8,0.9,0.01,0.001,1,,,200,1,3.769794225692749,0.0
16,1.0,0.9,0.01,0.001,1,,,200,1,2.0208420753479004,0.0
32,0.1,0.9,0.01,0.001,1,,,200,1,31.104909896850582,0.0
32,0.2,0.9,0.01,0.001,1,,,200,1,17.54384994506836,0.0
32,0.4,0.9,0.01,0.001,1,,,200,1,11.157583236694336,0.0
32,0.6,0.9,0.01,0.001,1,,,200,1,7.043055534362793,0.0
32,0.8,0.9,0.01,0.001,1,,,200,1,3.936962366104126,0.0
32,1.0,0.9,0.01,0.001,1,,,200,1,5.674616813659668,0.0
64,0.1,0.9,0.01,0.001,1,,,200,1,107.20574951171876,0.0
64,0.2,0.9,0.01,0.001,1,,,200,1,17.56171989440918,0.0
64,0.4,0.9,0.01,0.001,1,,,200,1,15.745933532714844,0.0
64,0.6,0.9,0.01,0.001,1,,,200,1,8.918220520019531,0.0
64,0.8,0.9,0.01,0.001,1,,,200,1,5.666468143463135,0.0
64,1.0,0.9,0.01,0.001,1,,,200,1,3.7579185962677,0.0
128,0.1,0.9,0.01,0.001,1,,,200,1,55.531402587890625,0.0
128,0.2,0.9,0.01,0.001,1,,,200,1,26.91963005065918,0.0
128,0.4,0.9,0.01,0.001,1,,,200,1,18.939529418945312,0.0
128,0.6,0.9,0.01,0.001,1,,,200,1,22.658843994140625,0.0
128,0.8,0.9,0.01,0.001,1,,,200,1,9.286038398742676,0.0
128,1.0,0.9,0.01,0.001,1,,,200,1,12.71339511871338,0.0
256,0.1,0.9,0.01,0.001,1,,,200,1,54.57019805908203,0.0
256,0.2,0.9,0.01,0.001,1,,,200,1,8.103507041931152,0.0
256,0.4,0.9,0.01,0.001,1,,,200,1,21.18089485168457,0.0
256,0.6,0.9,0.01,0.001,1,,,200,1,17.63750457763672,0.0
256,0.8,0.9,0.01,0.001,1,,,200,1,20.01686668395996,0.0
256,1.0,0.9,0.01,0.001,1,,,200,1,15.178183555603027,0.0
4,0.1,0.9,0.01,0.01,1,,,200,1,17.103727340698242,0.0
4,0.2,0.9,0.01,0.01,1,,,200,1,3.511118650436402,0.0
4,0.4,0.9,0.01,0.01,1,,,200,1,2.9589905738830566,0.0
4,0.6,0.9,0.01,0.01,1,,,200,1,4.4725260734558105,0.0
4,0.8,0.9,0.01,0.01,1,,,200,1,1.1826251745224,0.0
4,1.0,0.9,0.01,0.01,1,,,200,1,0.9294086694717408,0.0
8,0.1,0.9,0.01,0.01,1,,,200,1,6.622937202453613,0.0
8,0.2,0.9,0.01,0.01,1,,,200,1,2.935218334197998,0.0
8,0.4,0.9,0.01,0.01,1,,,200,1,3.120335817337036,0.0
8,0.6,0.9,0.01,0.01,1,,,200,1,3.3397445678710938,0.0
8,0.8,0.9,0.01,0.01,1,,,200,1,2.973271369934082,0.0
8,1.0,0.9,0.01,0.01,1,,,200,1,2.6885879039764404,0.0
16,0.1,0.9,0.01,0.01,1,,,200,1,38.9232292175293,0.0
16,0.2,0.9,0.01,0.01,1,,,200,1,5.441285133361816,0.0
16,0.4,0.9,0.01,0.01,1,,,200,1,11.30765438079834,0.0
16,0.6,0.9,0.01,0.01,1,,,200,1,8.24632453918457,0.0
16,0.8,0.9,0.01,0.01,1,,,200,1,3.761237859725952,0.0
16,1.0,0.9,0.01,0.01,1,,,200,1,2.021775245666504,0.0
32,0.1,0.9,0.01,0.01,1,,,200,1,33.101280212402344,0.0
32,0.2,0.9,0.01,0.01,1,,,200,1,16.865896224975586,0.0
32,0.4,0.9,0.01,0.01,1,,,200,1,10.703365325927734,0.0
32,0.6,0.9,0.01,0.01,1,,,200,1,7.088679313659668,0.0
32,0.8,0.9,0.01,0.01,1,,,200,1,3.932689666748047,0.0
32,1.0,0.9,0.01,0.01,1,,,200,1,5.502397060394287,0.0
64,0.1,0.9,0.01,0.01,1,,,200,1,51.6588020324707,0.0
64,0.2,0.9,0.01,0.01,1,,,200,1,11.96716022491455,0.0
64,0.4,0.9,0.01,0.01,1,,,200,1,9.450862884521484,0.0
64,0.6,0.9,0.01,0.01,1,,,200,1,8.864156723022461,0.0
64,0.8,0.9,0.01,0.01,1,,,200,1,5.702175140380859,0.0
64,1.0,0.9,0.01,0.01,1,,,200,1,3.6110141277313232,0.0
128,0.1,0.9,0.01,0.01,1,,,200,1,50.86566925048828,0.0
128,0.2,0.9,0.01,0.01,1,,,200,1,18.406959533691406,0.0
128,0.4,0.9,0.01,0.01,1,,,200,1,17.172225952148438,0.0
128,0.6,0.9,0.01,0.01,1,,,200,1,17.38822364807129,0.0
128,0.8,0.9,0.01,0.01,1,,,200,1,10.350930213928224,0.0
128,1.0,0.9,0.01,0.01,1,,,200,1,13.168453216552734,0.0
256,0.1,0.9,0.01,0.01,1,,,200,1,54.64978790283203,0.0
256,0.2,0.9,0.01,0.01,1,,,200,1,11.397550582885742,0.0
256,0.4,0.9,0.01,0.01,1,,,200,1,19.743249893188477,0.0
256,0.6,0.9,0.01,0.01,1,,,200,1,16.769960403442383,0.0
256,0.8,0.9,0.01,0.01,1,,,200,1,12.790898323059082,0.0
256,1.0,0.9,0.01,0.01,1,,,200,1,13.935369491577148,0.0
4,0.1,0.9,0.01,0.1,1,,,200,1,17.075458526611328,0.0
4,0.2,0.9,0.01,0.1,1,,,200,1,3.4927592277526855,0.0
4,0.4,0.9,0.01,0.1,1,,,200,1,2.9567370414733887,0.0
4,0.6,0.9,0.01,0.1,1,,,200,1,4.470866680145264,0.0
4,0.8,0.9,0.01,0.1,1,,,200,1,1.1821660995483398,0.0
4,1.0,0.9,0.01,0.1,1,,,200,1,0.9293195009231568,0.0
8,0.1,0.9,0.01,0.1,1,,,200,1,6.428379058837891,0.0
8,0.2,0.9,0.01,0.1,1,,,200,1,4.076889514923096,0.0
8,0.4,0.9,0.01,0.1,1,,,200,1,3.090427875518799,0.0
8,0.6,0.9,0.01,0.1,1,,,200,1,3.269049882888794,0.0
8,0.8,0.9,0.01,0.1,1,,,200,1,2.888197660446167,0.0
8,1.0,0.9,0.01,0.1,1,,,200,1,2.6283276081085205,0.0
16,0.1,0.9,0.01,0.1,1,,,200,1,52.26068878173828,0.0
16,0.2,0.9,0.01,0.1,1,,,200,1,4.289623737335205,0.0
16,0.4,0.9,0.01,0.1,1,,,200,1,11.154552459716797,0.0
16,0.6,0.9,0.01,0.1,1,,,200,1,8.185778617858887,0.0
16,0.8,0.9,0.01,0.1,1,,,200,1,3.636279344558716,0.0
16,1.0,0.9,0.01,0.1,1,,,200,1,2.033081293106079,0.0
32,0.1,0.9,0.01,0.1,1,,,200,1,30.924152374267575,0.0
32,0.2,0.9,0.01,0.1,1,,,200,1,14.340709686279297,0.0
32,0.4,0.9,0.01,0.1,1,,,200,1,2.8463094234466553,0.0
32,0.6,0.9,0.01,0.1,1,,,200,1,10.071167945861816,0.0
32,0.8,0.9,0.01,0.1,1,,,200,1,3.8783445358276367,0.0
32,1.0,0.9,0.01,0.1,1,,,200,1,1.977593183517456,0.0
64,0.1,0.9,0.01,0.1,1,,,200,1,23.561681747436523,0.0
64,0.2,0.9,0.01,0.1,1,,,200,1,4.36955451965332,0.0
64,0.4,0.9,0.01,0.1,1,,,200,1,6.977010250091553,0.0
64,0.6,0.9,0.01,0.1,1,,,200,1,6.690183639526367,0.0
64,0.8,0.9,0.01,0.1,1,,,200,1,5.700441837310791,0.0
64,1.0,0.9,0.01,0.1,1,,,200,1,3.3499691486358643,0.0
128,0.1,0.9,0.01,0.1,1,,,200,1,33.9992561340332,0.0
128,0.2,0.9,0.01,0.1,1,,,200,1,18.243125915527344,0.0
128,0.4,0.9,0.01,0.1,1,,,200,1,18.54966163635254,0.0
128,0.6,0.9,0.01,0.1,1,,,200,1,14.600359916687012,0.0
128,0.8,0.9,0.01,0.1,1,,,200,1,10.6510591506958,0.0
128,1.0,0.9,0.01,0.1,1,,,200,1,13.360963821411133,0.0
256,0.1,0.9,0.01,0.1,1,,,200,1,18.045373916625977,0.0
256,0.2,0.9,0.01,0.1,1,,,200,1,4.257546901702881,0.0
256,0.4,0.9,0.01,0.1,1,,,200,1,13.018877029418944,0.0
256,0.6,0.9,0.01,0.1,1,,,200,1,15.698270797729492,0.0
256,0.8,0.9,0.01,0.1,1,,,200,1,12.859509468078612,0.0
256,1.0,0.9,0.01,0.1,1,,,200,1,11.899819374084473,0.0
4,0.1,0.9,0.01,0.5,1,,,200,1,9.87187671661377,0.0
4,0.2,0.9,0.01,0.5,1,,,200,1,3.455570936203003,0.0
4,0.4,0.9,0.01,0.5,1,,,200,1,2.9479050636291504,0.0
4,0.6,0.9,0.01,0.5,1,,,200,1,4.4635233879089355,0.0
4,0.8,0.9,0.01,0.5,1,,,200,1,1.180138349533081,0.0
4,1.0,0.9,0.01,0.5,1,,,200,1,0.9289246201515198,0.0
8,0.1,0.9,0.01,0.5,1,,,200,1,7.26903772354126,0.0
8,0.2,0.9,0.01,0.5,1,,,200,1,4.310314178466797,0.0
8,0.4,0.9,0.01,0.5,1,,,200,1,2.99804425239563,0.0
8,0.6,0.9,0.01,0.5,1,,,200,1,3.0460855960845947,0.0
8,0.8,0.9,0.01,0.5,1,,,200,1,2.637601852416992,0.0
8,1.0,0.9,0.01,0.5,1,,,200,1,2.439519166946411,0.0
16,0.1,0.9,0.01,0.5,1,,,200,1,41.975738525390625,0.0
16,0.2,0.9,0.01,0.5,1,,,200,1,6.581750392913818,0.0
16,0.4,0.9,0.01,0.5,1,,,200,1,10.599893569946287,0.0
16,0.6,0.9,0.01,0.5,1,,,200,1,5.134573936462402,0.0
16,0.8,0.9,0.01,0.5,1,,,200,1,1.954447865486145,0.0
16,1.0,0.9,0.01,0.5,1,,,200,1,2.0678534507751465,0.0
32,0.1,0.9,0.01,0.5,1,,,200,1,17.79026222229004,0.0
32,0.2,0.9,0.01,0.5,1,,,200,1,11.3284330368042,0.0
32,0.4,0.9,0.01,0.5,1,,,200,1,5.795104503631592,0.0
32,0.6,0.9,0.01,0.5,1,,,200,1,5.4162116050720215,0.0
32,0.8,0.9,0.01,0.5,1,,,200,1,3.8887698650360103,0.0
32,1.0,0.9,0.01,0.5,1,,,200,1,3.3169398307800293,0.0
64,0.1,0.9,0.01,0.5,1,,,200,1,6.648478031158447,0.0
64,0.2,0.9,0.01,0.5,1,,,200,1,4.187717437744141,0.0
64,0.4,0.9,0.01,0.5,1,,,200,1,7.91771411895752,0.0
64,0.6,0.9,0.01,0.5,1,,,200,1,6.4965667724609375,0.0
64,0.8,0.9,0.01,0.5,1,,,200,1,5.751820087432861,0.0
64,1.0,0.9,0.01,0.5,1,,,200,1,4.546895980834961,0.0
128,0.1,0.9,0.01,0.5,1,,,200,1,10.691368103027344,0.0
128,0.2,0.9,0.01,0.5,1,,,200,1,9.838184356689451,0.0
128,0.4,0.9,0.01,0.5,1,,,200,1,16.311037063598633,0.0
128,0.6,0.9,0.01,0.5,1,,,200,1,11.782623291015623,0.0
128,0.8,0.9,0.01,0.5,1,,,200,1,11.242353439331056,0.0
128,1.0,0.9,0.01,0.5,1,,,200,1,6.824528217315674,0.0
256,0.1,0.9,0.01,0.5,1,,,200,1,22.144229888916016,0.0
256,0.2,0.9,0.01,0.5,1,,,200,1,3.3039300441741943,0.0
256,0.4,0.9,0.01,0.5,1,,,200,1,11.957602500915527,0.0
256,0.6,0.9,0.01,0.5,1,,,200,1,14.561084747314451,0.0
256,0.8,0.9,0.01,0.5,1,,,200,1,11.087836265563965,0.0
256,1.0,0.9,0.01,0.5,1,,,200,1,10.421360969543455,0.0
4,0.1,0.9,0.1,0.0001,1,,,200,1,8.247685432434082,0.0
4,0.2,0.9,0.1,0.0001,1,,,200,1,7.041499614715576,0.0
4,0.4,0.9,0.1,0.0001,1,,,200,1,21.68657875061035,0.0
4,0.6,0.9,0.1,0.0001,1,,,200,1,68.76778411865234,0.0
4,0.8,0.9,0.1,0.0001,1,,,200,1,143.3538360595703,0.0
4,1.0,0.9,0.1,0.0001,1,,,200,1,217.5691375732422,0.0
8,0.1,0.9,0.1,0.0001,1,,,200,1,0.8042560815811157,0.0
8,0.2,0.9,0.1,0.0001,1,,,200,1,0.7024993300437927,0.0
8,0.4,0.9,0.1,0.0001,1,,,200,1,1.0991387367248535,0.0
8,0.6,0.9,0.1,0.0001,1,,,200,1,1.125907063484192,0.0
8,0.8,0.9,0.1,0.0001,1,,,200,1,10.007969856262209,0.0
8,1.0,0.9,0.1,0.0001,1,,,200,1,71.97523498535156,0.0
16,0.1,0.9,0.1,0.0001,1,,,200,1,8.802910804748535,0.0
16,0.2,0.9,0.1,0.0001,1,,,200,1,0.7805719971656799,0.0
16,0.4,0.9,0.1,0.0001,1,,,200,1,4.5375165939331055,0.0
16,0.6,0.9,0.1,0.0001,1,,,200,1,1.228766679763794,0.0
16,0.8,0.9,0.1,0.0001,1,,,200,1,1.2555553913116455,0.0
16,1.0,0.9,0.1,0.0001,1,,,200,1,2.7141451835632324,0.0
32,0.1,0.9,0.1,0.0001,1,,,200,1,6.349406719207764,0.0
32,0.2,0.9,0.1,0.0001,1,,,200,1,3.1689066886901855,0.0
32,0.4,0.9,0.1,0.0001,1,,,200,1,71.81639099121094,0.0
32,0.6,0.9,0.1,0.0001,1,,,200,1,11.743337631225586,0.0
32,0.8,0.9,0.1,0.0001,1,,,200,1,8.940099716186523,0.0
32,1.0,0.9,0.1,0.0001,1,,,200,1,47.72846603393555,0.0
64,0.1,0.9,0.1,0.0001,1,,,200,1,4.907464981079102,0.0
64,0.2,0.9,0.1,0.0001,1,,,200,1,5.445110321044922,0.0
64,0.4,0.9,0.1,0.0001,1,,,200,1,3.385923385620117,0.0
64,0.6,0.9,0.1,0.0001,1,,,200,1,18.166446685791016,0.0
64,0.8,0.9,0.1,0.0001,1,,,200,1,65.66429901123047,0.0
64,1.0,0.9,0.1,0.0001,1,,,200,1,6072.91015625,0.0
128,0.1,0.9,0.1,0.0001,1,,,200,1,0.8205194473266602,0.0
128,0.2,0.9,0.1,0.0001,1,,,200,1,1.96724271774292,0.0
128,0.4,0.9,0.1,0.0001,1,,,200,1,1.7930629253387451,0.0
128,0.6,0.9,0.1,0.0001,1,,,200,1,2.2391958236694336,0.0
128,0.8,0.9,0.1,0.0001,1,,,200,1,3.8992881774902344,0.0
128,1.0,0.9,0.1,0.0001,1,,,200,1,516.1231079101562,0.0
256,0.1,0.9,0.1,0.0001,1,,,200,1,0.935081422328949,0.0
256,0.2,0.9,0.1,0.0001,1,,,200,1,2.8785500526428223,0.0
256,0.4,0.9,0.1,0.0001,1,,,200,1,1.5827007293701172,0.0
256,0.6,0.9,0.1,0.0001,1,,,200,1,8.360079765319824,0.0
256,0.8,0.9,0.1,0.0001,1,,,200,1,1.9802279472351072,0.0
256,1.0,0.9,0.1,0.0001,1,,,200,1,63.449676513671875,0.0
4,0.1,0.9,0.1,0.001,1,,,200,1,8.247668266296387,0.0
4,0.2,0.9,0.1,0.001,1,,,200,1,7.0414862632751465,0.0
4,0.4,0.9,0.1,0.001,1,,,200,1,21.68638801574707,0.0
4,0.6,0.9,0.1,0.001,1,,,200,1,68.76734161376953,0.0
4,0.8,0.9,0.1,0.001,1,,,200,1,143.3530731201172,0.0
4,1.0,0.9,0.1,0.001,1,,,200,1,217.568603515625,0.0
8,0.1,0.9,0.1,0.001,1,,,200,1,0.8042288422584534,0.0
8,0.2,0.9,0.1,0.001,1,,,200,1,0.7025299668312073,0.0
8,0.4,0.9,0.1,0.001,1,,,200,1,1.0991379022598269,0.0
8,0.6,0.9,0.1,0.001,1,,,200,1,1.1258996725082395,0.0
8,0.8,0.9,0.1,0.001,1,,,200,1,10.00811767578125,0.0
8,1.0,0.9,0.1,0.001,1,,,200,1,71.97187805175781,0.0
16,0.1,0.9,0.1,0.001,1,,,200,1,8.795570373535156,0.0
16,0.2,0.9,0.1,0.001,1,,,200,1,0.7806479930877686,0.0
16,0.4,0.9,0.1,0.001,1,,,200,1,4.537075996398926,0.0
16,0.6,0.9,0.1,0.001,1,,,200,1,1.2287633419036863,0.0
16,0.8,0.9,0.1,0.001,1,,,200,1,1.255559325218201,0.0
16,1.0,0.9,0.1,0.001,1,,,200,1,2.713839054107666,0.0
32,0.1,0.9,0.1,0.001,1,,,200,1,6.137444019317627,0.0
32,0.2,0.9,0.1,0.001,1,,,200,1,3.143812656402588,0.0
32,0.4,0.9,0.1,0.001,1,,,200,1,71.74063110351562,0.0
32,0.6,0.9,0.1,0.001,1,,,200,1,12.155226707458496,0.0
32,0.8,0.9,0.1,0.001,1,,,200,1,8.939181327819824,0.0
32,1.0,0.9,0.1,0.001,1,,,200,1,47.690547943115234,0.0
64,0.1,0.9,0.1,0.001,1,,,200,1,3.1465904712677,0.0
64,0.2,0.9,0.1,0.001,1,,,200,1,3.574113368988037,0.0
64,0.4,0.9,0.1,0.001,1,,,200,1,3.3848345279693604,0.0
64,0.6,0.9,0.1,0.001,1,,,200,1,18.025299072265625,0.0
64,0.8,0.9,0.1,0.001,1,,,200,1,65.81245422363281,0.0
64,1.0,0.9,0.1,0.001,1,,,200,1,6012.6806640625,0.0
128,0.1,0.9,0.1,0.001,1,,,200,1,0.8475348353385925,0.0
128,0.2,0.9,0.1,0.001,1,,,200,1,1.4685958623886108,0.0
128,0.4,0.9,0.1,0.001,1,,,200,1,1.8524376153945925,0.0
128,0.6,0.9,0.1,0.001,1,,,200,1,2.238879442214966,0.0
128,0.8,0.9,0.1,0.001,1,,,200,1,3.868784666061402,0.0
128,1.0,0.9,0.1,0.001,1,,,200,1,471.8040466308594,0.0
256,0.1,0.9,0.1,0.001,1,,,200,1,0.9270886778831482,0.0
256,0.2,0.9,0.1,0.001,1,,,200,1,0.765448808670044,0.0
256,0.4,0.9,0.1,0.001,1,,,200,1,1.3476608991622925,0.0
256,0.6,0.9,0.1,0.001,1,,,200,1,4.2489542961120605,0.0
256,0.8,0.9,0.1,0.001,1,,,200,1,1.7193777561187744,0.0
256,1.0,0.9,0.1,0.001,1,,,200,1,1709.888916015625,0.0
